date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:36:15	1026550/1026550	---M--	200	added ('OK')	image/png	etag:%2266d920f6-fa9f6%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505782.3257.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505782.3257.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:16	48492/48492	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:36:16%20GMT	https://kasasushi.vn/chrome-extension://	D:/study/website/takuronofull/kasasushi.vn/chrome-extension_/index.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
10:36:16	908272/908272	---M--	200	added ('OK')	image/png	etag:%2266d92103-ddbf0%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505795.8283.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505795.8283.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:16	871902/871902	---M--	200	added ('OK')	image/png	etag:%2266d920ff-d4dde%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505791.2995.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505791.2995.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:16	47216/47216	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:36:16%20GMT	https://kasasushi.vn/GET	D:/study/website/takuronofull/kasasushi.vn/GET.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
10:36:16	1179/1179	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2018%20Oct%202024%2003:36:16%20GMT	https://kasasushi.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	D:/study/website/takuronofull/kasasushi.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
10:36:16	47238/47238	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:36:16%20GMT	https://kasasushi.vn/restserver.php	D:/study/website/takuronofull/kasasushi.vn/restserver.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
10:36:17	1179/1179	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2018%20Oct%202024%2003:36:17%20GMT	https://kasasushi.vn/^([^:/?	D:/study/website/takuronofull/kasasushi.vn/^([^_/indexd41d.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
10:36:17	47222/47222	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:36:17%20GMT	https://kasasushi.vn/dialog/	D:/study/website/takuronofull/kasasushi.vn/dialog/index.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
10:36:18	299496/299496	---M--	200	added ('OK')	image/png	etag:%22628f5988-491e8%22	https://kasasushi.vn/upload/pages/chinh-sach-giao-hang-1653561736.png	D:/study/website/takuronofull/kasasushi.vn/upload/pages/chinh-sach-giao-hang-1653561736.png	(from https://kasasushi.vn/chinh-sach-giao-hang)
10:36:18	47226/47226	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:36:18%20GMT	https://kasasushi.vn/rsrc.php/	D:/study/website/takuronofull/kasasushi.vn/rsrc.php/index.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
10:36:18	344562/344562	---M--	200	added ('OK')	image/jpeg	etag:%22620ddddc-541f2%22	https://kasasushi.vn/upload/pages/chinh-sach-dat-hang-1645075932.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/pages/chinh-sach-dat-hang-1645075932.jpg	(from https://kasasushi.vn/chinh-sach-dat-hang)
10:36:18	299496/299496	---M--	200	added ('OK')	image/png	etag:%22628f58ae-491e8%22	https://kasasushi.vn/upload/pages/chinh-sach-doi-tra-1653561518.png	D:/study/website/takuronofull/kasasushi.vn/upload/pages/chinh-sach-doi-tra-1653561518.png	(from https://kasasushi.vn/chinh-sach-doi-tra)
10:36:19	299496/299496	---M--	200	added ('OK')	image/png	etag:%22628f589a-491e8%22	https://kasasushi.vn/upload/pages/chat-luong-san-pham-1653561498.png	D:/study/website/takuronofull/kasasushi.vn/upload/pages/chat-luong-san-pham-1653561498.png	(from https://kasasushi.vn/chat-luong-san-pham)
10:36:19	1029073/1029073	---M--	200	added ('OK')	image/png	etag:%22616fd763-fb3d1%22	https://kasasushi.vn/upload//images/1.png	D:/study/website/takuronofull/kasasushi.vn/upload/images/1.png	(from https://kasasushi.vn/chinh-sach-dat-hang)
10:36:19	47222/47222	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:36:19%20GMT	https://kasasushi.vn/dialog	D:/study/website/takuronofull/kasasushi.vn/dialog.html	(from https://kasasushi.vn/dialog/)
10:36:20	47226/47226	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:36:20%20GMT	https://kasasushi.vn/rsrc.php	D:/study/website/takuronofull/kasasushi.vn/rsrc.html	(from https://kasasushi.vn/rsrc.php/)
